account_id,customer_id,account_type,opening_date,balance,currency,status
ACC0066104,CUST021734,Savings,2013-11-01,3928500,TZS,Active
ACC0132927,CUST069477,Savings,2018-05-31,8311100,TZS,Active
ACC0148772,CUST082340,Savings,2019-12-02,14402800,TZS,Active
ACC0054270,CUST097414,Current,2023-04-30,57604500,TZS,Active
ACC0079371,CUST079278,Current,2016-12-27,33994200,TZS,Active
ACC0003565,CUST078142,Savings,2024-03-11,28662000,TZS,Active
ACC0000300,CUST002162,Current,2026-01-25,14376700,TZS,Active
ACC0122615,CUST032932,Current,2020-12-26,34231700,TZS,Active
ACC0008669,CUST002708,Savings,2020-10-18,29960,TZS,Closed
ACC0149477,CUST097151,Fixed Deposit,2025-12-09,310819600,TZS,Active
ACC0105740,CUST094423,Current,2023-11-26,80000000,TZS,Active
ACC0003815,CUST038266,Current,2016-12-08,28392000,TZS,Active
ACC0031597,CUST000489,Current,2014-07-10,13616864,TZS,Inactive
ACC0054025,CUST060856,Current,2020-09-09,32336700,TZS,Active
ACC0095509,CUST020671,Savings,2017-06-29,15555200,TZS,Active
ACC0057692,CUST030161,Fixed Deposit,2018-10-20,240496100,TZS,Active
ACC0004660,CUST049800,Savings,2022-12-27,18373600,TZS,Active
ACC0071752,CUST018361,Fixed Deposit,2024-03-15,363486200,TZS,Active
ACC0073617,CUST099219,Current,2014-08-29,54015400,TZS,Active
ACC0067919,CUST000872,Current,2018-12-19,78690200,TZS,Active
ACC0141205,CUST077828,Savings,2016-10-25,30000000,TZS,Active
ACC0058795,CUST089984,Savings,2025-12-14,15254000,TZS,Active
ACC0048982,CUST066666,Savings,2022-04-18,9480900,TZS,Active
ACC0127726,CUST000941,Savings,2018-08-09,12030900,TZS,Active
ACC0077561,CUST074122,Savings,2024-12-28,14810700,TZS,Active
ACC0104290,CUST050474,Savings,2020-11-28,13848100,TZS,Active
ACC0058187,CUST075618,Savings,2026-06-15,8085700,TZS,Active
ACC0048740,CUST001619,Savings,2021-03-25,2045500,TZS,Active
ACC0014012,CUST045447,Savings,2020-04-29,20082000,TZS,Active
ACC0105590,CUST005002,Savings,2017-09-25,14652200,TZS,Active
ACC0017315,CUST049098,Savings,2026-06-07,9880300,TZS,Active
ACC0136764,CUST093468,Fixed Deposit,2025-10-13,162007400,TZS,Active
ACC0041318,CUST093273,Current,2023-09-04,32110700,TZS,Active
ACC0145932,CUST083595,Current,2018-05-30,60237800,TZS,Active
ACC0107022,CUST090688,Savings,2014-08-22,16579700,TZS,Active
ACC0145777,CUST015293,Fixed Deposit,2023-11-21,428916900,TZS,Active
ACC0052696,CUST020309,Savings,2023-07-11,17394000,TZS,Active
ACC0129613,CUST030337,Savings,2026-04-09,6246859,TZS,Inactive
ACC0126273,CUST084602,Current,2018-03-14,32325500,TZS,Active
ACC0041964,CUST072530,Savings,2018-10-26,11143800,TZS,Active
ACC0094446,CUST031016,Savings,2026-07-14,19422600,TZS,Active
ACC0111469,CUST061219,Fixed Deposit,2017-04-20,72141000,TZS,Active
ACC0082104,CUST008385,Savings,2019-05-31,21749800,TZS,Active
ACC0008567,CUST078155,Savings,2021-07-05,11817100,TZS,Active
ACC0064381,CUST091759,Current,2025-03-20,80000000,TZS,Active
ACC0011094,CUST097158,Current,2012-04-30,33590600,TZS,Active
ACC0082034,CUST091045,Current,2022-11-03,42147300,TZS,Active
ACC0112903,CUST011210,Savings,2017-03-21,11000300,TZS,Active
ACC0029367,CUST072059,Current,2020-09-29,37048100,TZS,Active
ACC0085940,CUST076693,Savings,2021-05-10,3730185,TZS,Inactive
ACC0047171,CUST056545,Savings,2025-05-27,7744100,TZS,Active
ACC0045181,CUST008070,Current,2023-09-29,44768800,TZS,Active
ACC0040590,CUST007380,Savings,2023-02-14,30000000,TZS,Active
ACC0085313,CUST006808,Fixed Deposit,2019-07-14,180967900,TZS,Active
ACC0073707,CUST018440,Savings,2014-08-20,32619,TZS,Closed
ACC0001092,CUST044825,Fixed Deposit,2025-03-09,164894800,TZS,Active
ACC0095773,CUST042949,Fixed Deposit,2014-09-10,117662400,TZS,Active
ACC0095431,CUST058206,Current,2017-06-04,32894200,TZS,Active
ACC0058783,CUST096928,Savings,2024-05-04,30000000,TZS,Active
ACC0045923,CUST005179,Savings,2015-09-09,10960500,TZS,Active
ACC0029248,CUST089771,Savings,2012-03-08,5930900,TZS,Active
ACC0027190,CUST082196,Savings,2021-12-23,2420527,TZS,Inactive
ACC0043507,CUST003608,Savings,2011-09-24,20559000,TZS,Active
ACC0131761,CUST061461,Current,2026-02-25,28189100,TZS,Active
ACC0120886,CUST044834,Savings,2019-06-24,13215400,TZS,Active
ACC0062177,CUST038590,Savings,2020-07-26,10312000,TZS,Active
ACC0057100,CUST097619,Fixed Deposit,2015-12-29,498026400,TZS,Active
ACC0021706,CUST024753,Current,2013-08-18,69580700,TZS,Active
ACC0003682,CUST003215,Savings,2019-08-31,30000000,TZS,Active
ACC0001018,CUST049415,Savings,2015-12-13,26768200,TZS,Active
ACC0031885,CUST025097,Savings,2025-01-29,21497,TZS,Closed
ACC0079867,CUST050775,Savings,2013-05-01,21574900,TZS,Active
ACC0039855,CUST055720,Savings,2020-01-02,18320600,TZS,Active
ACC0149676,CUST023908,Savings,2020-05-11,27616200,TZS,Active
ACC0098102,CUST094450,Savings,2020-10-18,10879000,TZS,Active
ACC0144600,CUST072206,Current,2014-06-26,2135257,TZS,Inactive
ACC0055637,CUST002172,Savings,2018-05-05,28983200,TZS,Active
ACC0124392,CUST086373,Fixed Deposit,2018-09-11,299497600,TZS,Active
ACC0099865,CUST029090,Fixed Deposit,2016-02-10,468344900,TZS,Active
ACC0128805,CUST071412,Savings,2014-08-22,30000000,TZS,Active
ACC0143359,CUST024421,Savings,2017-09-21,5585900,TZS,Active
ACC0046593,CUST039119,Savings,2018-03-10,27570200,TZS,Active
ACC0072848,CUST033708,Current,2013-11-15,8951000,TZS,Active
ACC0049136,CUST033430,Savings,2021-08-23,5637600,TZS,Active
ACC0025916,CUST082232,Savings,2018-06-08,26824800,TZS,Active
ACC0137220,CUST096556,Savings,2022-08-09,22337500,TZS,Active
ACC0075925,CUST038826,Savings,2015-06-27,19087700,TZS,Active
ACC0035258,CUST024113,Current,2024-05-22,80000000,TZS,Active
ACC0105596,CUST078037,Fixed Deposit,2017-05-23,113782800,TZS,Active
ACC0015681,CUST087623,Savings,2017-02-08,3340400,TZS,Active
ACC0097399,CUST050026,Savings,2016-12-28,8423900,TZS,Active
ACC0073453,CUST086223,Savings,2025-06-06,4336412,TZS,Inactive
ACC0125953,CUST068405,Current,2020-07-08,73680100,TZS,Active
ACC0098417,CUST037379,Savings,2018-01-23,15672100,TZS,Active
ACC0019209,CUST018276,Savings,2014-02-06,6203900,TZS,Active
ACC0029977,CUST047417,Fixed Deposit,2021-04-12,266349700,TZS,Active
ACC0128831,CUST077011,Current,2022-12-24,33417,TZS,Closed
ACC0077018,CUST064328,Fixed Deposit,2020-06-20,500000000,TZS,Active
ACC0031481,CUST055460,Current,2026-03-15,10338800,TZS,Active
ACC0114343,CUST035120,Savings,2011-09-07,4106966,TZS,Inactive
ACC0098905,CUST062619,Savings,2012-06-19,19141100,TZS,Active
ACC0040984,CUST036897,Savings,2025-07-12,30000000,TZS,Active
ACC0074627,CUST002296,Savings,2019-01-10,2716567,TZS,Inactive
ACC0092307,CUST099716,Current,2019-06-22,40669700,TZS,Active
ACC0058862,CUST087931,Savings,2017-04-11,12505500,TZS,Active
ACC0118641,CUST033079,Current,2022-07-06,30879574,TZS,Inactive
ACC0056100,CUST038291,Current,2024-11-16,53702400,TZS,Active
ACC0012351,CUST022510,Savings,2022-12-21,18007600,TZS,Active
ACC0138888,CUST055969,Current,2018-04-10,67754300,TZS,Active
ACC0106305,CUST014487,Fixed Deposit,2019-07-23,40542475,TZS,Inactive
ACC0012181,CUST068366,Savings,2016-08-06,5219500,TZS,Active
ACC0130518,CUST084016,Current,2015-12-28,40953100,TZS,Active
ACC0080873,CUST094488,Current,2019-06-05,14311300,TZS,Active
ACC0141071,CUST064856,Savings,2018-03-19,16894600,TZS,Active
ACC0075619,CUST032820,Savings,2021-02-20,19088600,TZS,Active
ACC0022922,CUST068037,Savings,2025-03-12,20324400,TZS,Active
ACC0033430,CUST051752,Savings,2022-04-28,18094400,TZS,Active
ACC0043946,CUST037287,Savings,2019-03-11,22210800,TZS,Active
ACC0116229,CUST014171,Current,2019-08-11,80000000,TZS,Active
ACC0049162,CUST058300,Savings,2025-04-22,22518100,TZS,Active
ACC0111944,CUST071553,Savings,2014-04-03,3737939,TZS,Inactive
ACC0115232,CUST082426,Current,2016-07-27,16402000,TZS,Active
ACC0101315,CUST050437,Savings,2024-03-14,18493400,TZS,Active
ACC0034682,CUST026060,Savings,2021-10-13,14277400,TZS,Active
ACC0006611,CUST033561,Savings,2020-02-28,17293000,TZS,Active
ACC0025685,CUST092980,Current,2026-05-19,71740100,TZS,Active
ACC0013013,CUST089916,Current,2020-12-17,55032900,TZS,Active
ACC0063546,CUST027744,Savings,2011-11-08,10674800,TZS,Active
ACC0148240,CUST028913,Savings,2016-04-18,13438700,TZS,Active
ACC0140653,CUST011687,Savings,2022-09-29,14958700,TZS,Active
ACC0026831,CUST029916,Savings,2016-11-06,30000000,TZS,Active
ACC0114826,CUST049775,Savings,2026-03-12,9941600,TZS,Active
ACC0057385,CUST010241,Savings,2026-01-15,6426600,TZS,Active
ACC0025158,CUST006932,Current,2015-05-18,52157600,TZS,Active
ACC0041255,CUST097378,Savings,2021-07-20,8768600,TZS,Active
ACC0014307,CUST083897,Current,2011-10-03,80000000,TZS,Active
ACC0034344,CUST050452,Savings,2024-02-25,9628500,TZS,Active
ACC0017781,CUST078359,Savings,2026-04-26,31756,TZS,Closed
ACC0037053,CUST013423,Savings,2025-03-26,5344080,TZS,Inactive
ACC0028274,CUST047180,Savings,2017-10-25,6715600,TZS,Active
ACC0110299,CUST097909,Savings,2017-09-05,29146000,TZS,Active
ACC0012176,CUST024151,Current,2015-10-09,21758100,TZS,Active
ACC0056998,CUST073482,Current,2015-10-23,38976,TZS,Closed
ACC0109978,CUST059117,Savings,2024-04-21,12101600,TZS,Active
ACC0135880,CUST078307,Savings,2013-11-12,8034700,TZS,Active
ACC0058821,CUST079433,Fixed Deposit,2018-03-25,124263300,TZS,Active
ACC0141050,CUST082408,Savings,2014-03-21,9304300,TZS,Active
ACC0100534,CUST004901,Current,2015-12-27,53954400,TZS,Active
ACC0122986,CUST001194,Current,2020-06-10,30913600,TZS,Active
ACC0093219,CUST067169,Current,2026-07-13,18949100,TZS,Active
ACC0117105,CUST066162,Savings,2016-07-18,10516015,TZS,Inactive
ACC0117921,CUST092096,Savings,2019-07-27,10351500,TZS,Active
ACC0058610,CUST091419,Current,2020-02-15,13408200,TZS,Active
ACC0123467,CUST033020,Fixed Deposit,2014-07-25,265778400,TZS,Active
ACC0074303,CUST087889,Savings,2018-01-29,6538700,TZS,Active
ACC0116856,CUST040314,Savings,2022-10-27,22148700,TZS,Active
ACC0107134,CUST091095,Current,2023-04-13,44477200,TZS,Active
ACC0120179,CUST044018,Fixed Deposit,2022-07-29,237480000,TZS,Active
ACC0132648,CUST052072,Current,2012-03-19,30765500,TZS,Active
ACC0144106,CUST083359,Current,2015-12-05,42157,TZS,Closed
ACC0011632,CUST079380,Fixed Deposit,2012-08-01,127783700,TZS,Active
ACC0042997,CUST073089,Savings,2024-01-23,29869100,TZS,Active
ACC0079796,CUST088063,Savings,2024-05-15,30000000,TZS,Active
ACC0090680,CUST010082,Savings,2024-02-11,11291200,TZS,Active
ACC0003433,CUST020748,Current,2014-01-31,80000000,TZS,Active
ACC0009233,CUST058223,Savings,2024-01-05,30000000,TZS,Active
ACC0048194,CUST080417,Savings,2012-03-31,30000000,TZS,Active
ACC0119468,CUST057947,Savings,2017-09-20,8975500,TZS,Active
ACC0066252,CUST027481,Savings,2025-11-02,17934400,TZS,Active
ACC0113315,CUST037379,Savings,2011-08-04,17136800,TZS,Active
ACC0060710,CUST009088,Savings,2012-05-30,4769500,TZS,Inactive
ACC0026077,CUST009621,Current,2017-03-26,1079212,TZS,Inactive
ACC0094917,CUST092608,Savings,2015-10-13,30000000,TZS,Active
ACC0141147,CUST021175,Current,2018-05-08,23705300,TZS,Active
ACC0003472,CUST074607,Savings,2012-02-10,30000000,TZS,Active
ACC0053732,CUST070183,Savings,2013-09-10,7634100,TZS,Active
ACC0018520,CUST040389,Savings,2014-02-05,28768100,TZS,Active
ACC0035632,CUST000574,Current,2013-04-23,17766900,TZS,Active
ACC0077658,CUST068164,Current,2020-04-29,26861800,TZS,Active
ACC0024455,CUST050981,Savings,2022-02-22,11833800,TZS,Active
ACC0139187,CUST044577,Current,2019-05-20,15801400,TZS,Active
ACC0018160,CUST079341,Savings,2017-04-24,23163400,TZS,Active
ACC0070893,CUST083875,Current,2020-02-05,35816200,TZS,Active
ACC0016644,CUST093147,Current,2018-07-05,8785414,TZS,Inactive
ACC0143683,CUST092058,Savings,2015-09-10,10355800,TZS,Active
ACC0019865,CUST049936,Current,2019-04-22,35546,TZS,Closed
ACC0090368,CUST076071,Savings,2014-05-25,16556200,TZS,Active
ACC0017541,CUST010291,Savings,2019-09-09,16013100,TZS,Active
ACC0056699,CUST046583,Fixed Deposit,2020-09-10,5182442,TZS,Inactive
ACC0016095,CUST097800,Savings,2024-07-06,8296600,TZS,Active
ACC0019689,CUST021007,Savings,2018-03-14,11532900,TZS,Active
ACC0039783,CUST075323,Current,2013-01-15,9535929,TZS,Inactive
ACC0052241,CUST082606,Savings,2015-02-10,18512800,TZS,Active
ACC0102421,CUST026092,Fixed Deposit,2013-03-29,500000000,TZS,Active
ACC0026345,CUST084994,Savings,2021-03-27,10731000,TZS,Active
ACC0029934,CUST014944,Current,2024-04-16,24730727,TZS,Inactive
ACC0141029,CUST027380,Savings,2024-08-30,6426300,TZS,Active
ACC0009185,CUST097105,Savings,2026-04-14,12788200,TZS,Active
ACC0136867,CUST085228,Current,2021-12-02,48944000,TZS,Active
ACC0082623,CUST073436,Current,2025-02-17,2271633,TZS,Inactive
ACC0011307,CUST018904,Savings,2021-06-02,16857000,TZS,Active
ACC0134019,CUST033243,Fixed Deposit,2017-09-22,500000000,TZS,Active
ACC0127547,CUST028307,Current,2024-02-15,32145000,TZS,Active
ACC0014724,CUST071349,Savings,2012-11-08,9314900,TZS,Active
ACC0015716,CUST074097,Savings,2019-10-05,30000000,TZS,Active
ACC0000322,CUST010775,Savings,2021-11-05,4711200,TZS,Active
ACC0013777,CUST079524,Savings,2016-05-23,21827600,TZS,Active
ACC0067742,CUST020459,Savings,2015-04-19,26488300,TZS,Active
ACC0087404,CUST036865,Current,2017-02-13,21822800,TZS,Active
ACC0137703,CUST024461,Current,2016-06-27,80000000,TZS,Active
ACC0061796,CUST028667,Current,2025-10-05,22697300,TZS,Active
ACC0087511,CUST039169,Savings,2020-07-01,10335300,TZS,Active
ACC0028834,CUST026203,Fixed Deposit,2020-08-16,142979000,TZS,Active
ACC0115986,CUST048024,Savings,2019-02-12,25834200,TZS,Active
ACC0136648,CUST020056,Current,2018-08-03,79229500,TZS,Active
ACC0086272,CUST081859,Current,2018-09-05,41995800,TZS,Active
ACC0126469,CUST030257,Savings,2023-10-10,1603986,TZS,Inactive
ACC0057307,CUST076269,Savings,2023-10-07,10251300,TZS,Active
ACC0033173,CUST072497,Savings,2019-11-23,13330400,TZS,Active
ACC0005847,CUST012080,Savings,2016-01-15,23437500,TZS,Active
ACC0111537,CUST067534,Savings,2018-09-25,30000000,TZS,Active
ACC0136470,CUST099497,Current,2012-05-24,66245500,TZS,Active
ACC0130866,CUST017689,Savings,2023-10-31,6943100,TZS,Active
ACC0127214,CUST085966,Savings,2019-04-07,22198500,TZS,Active
ACC0115128,CUST017010,Current,2020-12-24,33373,TZS,Closed
ACC0050244,CUST093622,Current,2021-03-11,43815500,TZS,Active
ACC0127416,CUST051011,Fixed Deposit,2025-12-04,128313239,TZS,Inactive
ACC0004750,CUST036505,Savings,2017-09-02,27505200,TZS,Active
ACC0027781,CUST091903,Savings,2013-03-18,25691200,TZS,Active
ACC0005357,CUST069470,Savings,2015-02-21,4737600,TZS,Active
ACC0139946,CUST012884,Savings,2025-09-27,14535000,TZS,Active
ACC0124363,CUST036658,Savings,2021-11-21,30000000,TZS,Active
ACC0084228,CUST021197,Savings,2023-03-09,30000000,TZS,Active
ACC0105655,CUST013916,Current,2011-11-26,63646900,TZS,Active
ACC0091387,CUST013268,Current,2021-11-30,11366032,TZS,Inactive
ACC0030544,CUST005047,Savings,2011-08-04,20358700,TZS,Active
ACC0114389,CUST044520,Fixed Deposit,2014-12-30,303558000,TZS,Active
ACC0079253,CUST053692,Current,2021-03-03,27410000,TZS,Active
ACC0024670,CUST026244,Current,2025-12-22,24899900,TZS,Active
ACC0067917,CUST054878,Savings,2014-03-04,14857800,TZS,Active
ACC0123745,CUST086302,Savings,2019-04-26,30000000,TZS,Active
ACC0097758,CUST010993,Current,2022-03-22,32114100,TZS,Active
ACC0146798,CUST017092,Fixed Deposit,2012-02-01,188239778,TZS,Inactive
ACC0112957,CUST038355,Fixed Deposit,2020-02-14,231771700,TZS,Active
ACC0032127,CUST036992,Savings,2024-01-20,30000000,TZS,Active
ACC0027535,CUST037729,Current,2024-03-13,30549500,TZS,Active
ACC0045991,CUST039338,Savings,2014-12-06,30000000,TZS,Active
ACC0080467,CUST072264,Current,2015-02-08,78327000,TZS,Active
ACC0126270,CUST017156,Savings,2015-08-14,22437200,TZS,Active
ACC0059119,CUST041760,Savings,2026-05-06,9684500,TZS,Active
ACC0008901,CUST013091,Savings,2017-02-21,12256600,TZS,Active
ACC0103744,CUST016809,Savings,2016-01-27,15529,TZS,Closed
ACC0027034,CUST058975,Savings,2021-06-08,30000000,TZS,Active
ACC0085763,CUST062962,Fixed Deposit,2024-06-14,246990600,TZS,Active
ACC0059196,CUST014728,Savings,2021-03-14,30000000,TZS,Active
ACC0036190,CUST051680,Savings,2012-07-19,6074700,TZS,Active
ACC0027130,CUST095444,Current,2016-12-23,32914900,TZS,Active
ACC0039828,CUST065636,Current,2023-04-04,43440600,TZS,Active
ACC0104457,CUST011563,Savings,2024-12-10,30000000,TZS,Active
ACC0015904,CUST028363,Savings,2013-11-09,9102600,TZS,Active
ACC0029582,CUST013434,Fixed Deposit,2014-06-10,120189700,TZS,Active
ACC0116412,CUST040593,Current,2025-05-24,80000000,TZS,Active
ACC0017948,CUST013002,Savings,2021-12-24,6222500,TZS,Active
ACC0138833,CUST054953,Savings,2011-12-21,30000000,TZS,Active
ACC0013248,CUST042792,Current,2024-01-12,80000000,TZS,Active
ACC0069265,CUST083282,Savings,2014-12-30,3473800,TZS,Active
ACC0009661,CUST018486,Savings,2017-07-16,13520500,TZS,Active
ACC0004229,CUST034768,Savings,2018-11-11,17822800,TZS,Active
ACC0038810,CUST024456,Savings,2022-12-18,8738000,TZS,Active
ACC0050256,CUST063847,Current,2019-10-25,73069900,TZS,Active
ACC0042827,CUST050474,Savings,2018-08-09,30000000,TZS,Active
ACC0002504,CUST010741,Fixed Deposit,2018-10-24,302976400,TZS,Active
ACC0088957,CUST040607,Savings,2022-05-10,11824300,TZS,Active
ACC0145565,CUST021907,Current,2015-12-27,20094300,TZS,Active
ACC0107007,CUST020860,Current,2015-06-21,3786334,TZS,Inactive
ACC0065969,CUST035100,Savings,2011-12-31,10581500,TZS,Active
ACC0081629,CUST002233,Current,2020-06-13,35615200,TZS,Active
ACC0111454,CUST016161,Savings,2024-06-28,18320900,TZS,Active
ACC0136751,CUST033334,Current,2018-04-12,73723300,TZS,Active
ACC0053989,CUST077984,Current,2026-06-06,80000000,TZS,Active
ACC0103302,CUST040487,Savings,2024-12-12,666,TZS,Closed
ACC0082929,CUST025175,Current,2018-08-22,36837400,TZS,Active
ACC0015291,CUST025389,Savings,2015-02-01,30000000,TZS,Active
ACC0120209,CUST008509,Savings,2018-01-26,868377,TZS,Inactive
ACC0036284,CUST018497,Current,2014-12-24,19584600,TZS,Active
ACC0084125,CUST062740,Current,2020-06-17,63857500,TZS,Active
ACC0023469,CUST083646,Current,2016-11-13,40232600,TZS,Active
ACC0097814,CUST034351,Savings,2023-04-03,5727400,TZS,Active
ACC0030696,CUST026719,Savings,2014-01-30,30000000,TZS,Active
ACC0002046,CUST099181,Current,2014-02-15,33476,TZS,Closed
ACC0006639,CUST079158,Savings,2022-07-27,9145400,TZS,Active
ACC0100753,CUST074270,Savings,2012-04-02,47354,TZS,Closed
ACC0029044,CUST057513,Fixed Deposit,2026-02-23,306490300,TZS,Active
ACC0134317,CUST036299,Current,2026-05-08,67434300,TZS,Active
ACC0104193,CUST023147,Current,2026-01-01,27798500,TZS,Active
ACC0004182,CUST036130,Savings,2017-01-21,23654800,TZS,Active
ACC0112399,CUST027706,Savings,2021-06-22,8546100,TZS,Active
ACC0080008,CUST011755,Current,2019-11-24,64348800,TZS,Active
ACC0122426,CUST059692,Savings,2014-07-15,22986600,TZS,Active
ACC0126229,CUST068698,Current,2017-07-14,16980000,TZS,Active
ACC0029924,CUST088215,Savings,2014-09-29,6236900,TZS,Active
ACC0039078,CUST036703,Current,2012-11-04,36933800,TZS,Active
ACC0067872,CUST096365,Savings,2016-02-12,7405000,TZS,Active
ACC0056813,CUST090670,Savings,2015-02-15,8214843,TZS,Inactive
ACC0087246,CUST082625,Savings,2017-01-30,12905000,TZS,Active
ACC0056860,CUST013507,Savings,2023-08-05,7218400,TZS,Active
ACC0027385,CUST011070,Savings,2016-05-08,28061000,TZS,Active
ACC0100524,CUST031917,Savings,2016-12-02,6751200,TZS,Active
ACC0133533,CUST049288,Current,2019-01-22,32463300,TZS,Active
ACC0115600,CUST003041,Savings,2020-03-02,28685500,TZS,Active
ACC0076212,CUST043670,Current,2018-07-27,29727800,TZS,Active
ACC0045855,CUST071066,Savings,2024-11-15,4081300,TZS,Active
ACC0065250,CUST038803,Savings,2017-09-03,9620500,TZS,Active
ACC0100541,CUST044721,Savings,2017-03-26,30000000,TZS,Active
ACC0066281,CUST071675,Fixed Deposit,2019-09-08,80765900,TZS,Active
ACC0139366,CUST041019,Savings,2012-11-18,8331400,TZS,Active
ACC0023125,CUST044148,Savings,2023-03-14,6312400,TZS,Active
ACC0139842,CUST010657,Current,2015-05-26,53883600,TZS,Active
ACC0028749,CUST016880,Current,2026-02-14,73962200,TZS,Active
ACC0059935,CUST021378,Savings,2022-12-02,14316100,TZS,Active
ACC0028687,CUST038632,Savings,2025-03-17,9776,TZS,Closed
ACC0091994,CUST065400,Savings,2022-05-30,3526419,TZS,Inactive
ACC0003434,CUST033686,Fixed Deposit,2022-04-27,77574200,TZS,Active
ACC0006509,CUST067478,Savings,2021-04-29,21501300,TZS,Active
ACC0118598,CUST036571,Current,2022-02-09,58063900,TZS,Active
ACC0068029,CUST017730,Savings,2022-10-08,10641700,TZS,Active
ACC0093510,CUST049483,Savings,2013-11-23,9234700,TZS,Active
ACC0139925,CUST044119,Current,2015-06-28,2254336,TZS,Inactive
ACC0067693,CUST065725,Current,2014-04-18,49741000,TZS,Active
ACC0060136,CUST067491,Current,2018-09-01,9731200,TZS,Active
ACC0045000,CUST081284,Current,2025-03-05,32871500,TZS,Active
ACC0111609,CUST015395,Savings,2018-02-06,20416600,TZS,Active
ACC0145938,CUST046411,Fixed Deposit,2013-01-01,334780800,TZS,Active
ACC0093245,CUST072447,Savings,2022-03-12,14848900,TZS,Active
ACC0056469,CUST025942,Savings,2025-01-09,7629500,TZS,Active
ACC0117754,CUST088702,Savings,2013-08-15,15389300,TZS,Active
